image_path	prompt	question_type	video_type	ground_truth	is_assistive_object	response
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--folded-white-cane--clutter-pan--iwtKVpHqvUCsET1Nk8D7LDVg1VByIxPK6BdnFj8i5Qs.mp4	How many canes are there?	D	clutter	['one']	True	2 = =
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--folded-white-cane--clutter-pan--iwtKVpHqvUCsET1Nk8D7LDVg1VByIxPK6BdnFj8i5Qs.mp4	Is the cane next to other things?	S	clutter	['Yes']	True	Yes = = = =
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--folded-white-cane--clutter-pan--iwtKVpHqvUCsET1Nk8D7LDVg1VByIxPK6BdnFj8i5Qs.mp4	Is the plastic bag next to the cane?	S	clutter	['Yes']	True	Yes |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--folded-white-cane--clutter-pan--iwtKVpHqvUCsET1Nk8D7LDVg1VByIxPK6BdnFj8i5Qs.mp4	Can you see a flyer next to the cane?	S	clutter	['Yes']	True	Yes |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--folded-white-cane--clutter-pan--iwtKVpHqvUCsET1Nk8D7LDVg1VByIxPK6BdnFj8i5Qs.mp4	What is the brand of the cane?	A	clutter	['Not enough information are depicted in the video to answer this question']	True	not enough information 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--folded-white-cane--clutter-pan--iwtKVpHqvUCsET1Nk8D7LDVg1VByIxPK6BdnFj8i5Qs.mp4	What is written on the plastic bag?	A	clutter	['Not enough information are depicted in the video to answer this question']	True	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--folded-white-cane--clutter-pan--iwtKVpHqvUCsET1Nk8D7LDVg1VByIxPK6BdnFj8i5Qs.mp4	Is there a ball below the cane?	A	clutter	['Not enough information are depicted in the video to answer this question']	True	not enough information 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	What colour is the door?	D	clutter	['brown']	False	Brown | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	Is the blue plant holder there?	D	clutter	['Yes']	False	Yes |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	Does the door have anything on it? 	D	clutter	['a letter slot']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	Is there a black ball next to the door?	S	clutter	['No']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	Is the plant in front of the door?	S	clutter	['No']	False	YesThe image shows a close-up of a plant with green leaves
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	Is there a car somewhere near the door?	S	clutter	['Yes']	False	Yes |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	Is there a doorbell switch?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	What is the plant near the door?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	Ivy |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--front-door--clutter-pan--lU34CSwkG8uJ766Q7MA1oXSM9uciGlTQSmOgFeVkZK0.mp4	Is there someone behind the door?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	Can you tell if there is a laptop on the table?	D	clutter	['Yes']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	What colour is the paper punch?	D	clutter	['black']	False	Black |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	What colour are the papers on the desk?	D	clutter	['white']	False	White |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	Is the punch on top of the laptop?	S	clutter	['No']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	Are there batteries next to the remote control?	S	clutter	['No']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	Is the tape next to the laptop?	S	clutter	['No']	False	Yes |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	Is the laptop switched on?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	Does the table have a chair with it?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--hole-punch--clutter-pan--tJBhcjwfDFl1LjRevLgsp9Tpizavw4jyxrN0paVAVow.mp4	Is there something written on the sheets in the desk?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	Where is the sewing needle?	D	clutter	['It is on a black pad']	False	On the tray
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	What is the colour of the yarns?	D	clutter	['Dark pink, white and light pink']	False	Pink and white |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	What is the design on the cushion?	D	clutter	['a butterfly']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	Is the cushion next to the needle?	S	clutter	['No']	False	Yes 10 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	Does the pink wool lie next to the black wool? 	S	clutter	['No']	False	Yes 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	Is the knitting needle inside the wool?	S	clutter	['No']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	Is the knitting needle rusted?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	Does the blue cushion have dust on it?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--large-sewing-needle--clutter-pan--KkbSCjOq56_Ifr5gsz036V_hJ3LlFjjhnOp5ou-STgY.mp4	What is the brand of the yarn?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	What colour is the mixing bowl?	D	clutter	['pink']	False	Pink
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	What colour is the charger?	D	clutter	['white']	False	White |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	What is next to the mixing bowl?	D	clutter	['two measuring spoons, two ladles and a beater']	False	Whisk
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	Is the rolling pin in the bowl?	S	clutter	['No']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	Is the bowl near the edge of the counter?	S	clutter	['No']	False	YesThe image shows a close-up of a kitchen counter with various items on it.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	Does the measuring spoon lie next to the charger?	S	clutter	['No']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	What is above the charger?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	Is there anything in the mixing bowl	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--measuring-spoons--clutter-pan--3HX22-bxlbiWCnWerjrmdd1rZQRIpNLSFUdZbfzZfns.mp4	Is the measuring spoon clean?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	What is the pattern on the pencil case?	D	clutter	['Stripes']	False	Striped | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	What colour is the punch?	D	clutter	['Black']	False	Green |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	What is next to the pencil case?	D	clutter	['highlighter, pen, punch, ruler, tape']	False	Pencil |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	Is the pencil next to the cushion?	S	clutter	['No']	False	Yes 10 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	What is right next to the blue pen?	S	clutter	['ruler']	False	Pencil
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	Is the pen next to the cushion?	S	clutter	['No']	False	Yes 10 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	What is the pencil case?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	Pencil case
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	Does the punch look old?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information 카메라 카메라 카메라 카메라 카메라 카메라 카메라
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P100--pencil-case--clutter-pan--C31Bkl-2CrGQdtigIPdf1uUPDl_WKTYv5Uw02FvS6LU.mp4	Is the blue pen leaking?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information 카메라 및 프레임 워크 카메라 및 프레임 워크 카메라 �
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	What colour is the cat?	D	clutter	['black and white']	False	Black and white
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	Whats the expression on the cat's face?	D	clutter	['sleepy']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	Where is the cat?	D	clutter	['next to the window']	False	OutsideThe image shows a cat sitting on a windowsill
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	Is the cat outside the window?	S	clutter	['No']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	What is outside the window?	S	clutter	['garbage bins']	False	Not enough information 10 10 10 10 10 10 10 10 10 10 10 endeavor
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	Is the cat next to the window?	S	clutter	['yes']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	Is the cat angry?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	Is there someone outside the window?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--cat--clutter--43LwI3L1ScB09MKvR5r2GfOk8LRP-KDmyfEkPyjkn74.mp4	What is next to the cat?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	Fence 10-year-old 10-year-old 10-year-old 10-year-old 10-year-old 10-year-old 10-year-old 10-year-old
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	Where are the earphones?	D	clutter	['on the table']	False	Floor 10 10 10 10 10 10 10 10 10 10 10 10 1
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	What fruit is there on the table?	D	clutter	['banana']	False	Banana
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	What is beside the table?	D	clutter	['broom, piece of wood']	False	Cabinet |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	Are the earphones falling off the table?	S	clutter	['No']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	Is the banana right next to the earphone?	S	clutter	['No']	False	YesThe image shows a wooden table with a banana
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	Is the broom near the piece of wood?	S	clutter	['yes']	False	YesThe image shows a wooden table with a banana
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	What brand is the earphone?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information 10 1 1 1 1 ==================================================================================================================================================================================================================================================================================================================================================================================================================
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	Is the broom clean?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--earphones--clutter-pan--KeqerVlDGFuxp8vMv_7NsuhkmxprD0lTaCiNHyUXpFg.mp4	What is on the chair?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information \" ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ### ###
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	What is the expression of the dog?	D	clutter	['sad']	True	Not enough information 10 10 10 10 10 10 10 10 10 10 10 => 1
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	What is the dog doing?	D	clutter	['sitting']	True	Sitting |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	Where is the dog?	D	clutter	['next to the door']	True	Floor | | | | | | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	Is the fridge next to the door?	S	clutter	['no']	True	Yes 10 20 30énd
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	Is there something on the chair?	S	clutter	['yes']	True	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	What is next to the door?	S	clutter	['dog']	True	Refrigerator 10 10 10 10 10 10 10 10 10 ende ende ende ende ende
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	Is the dog bleeding?	A	clutter	['Not enough information are depicted in the video to answer this question']	True	not enough information 10 10 10 10 10 10 10 10 ==================================================================================================================================================================================================================================================================================================================
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	Is there something on top of the fridge?	A	clutter	['Not enough information are depicted in the video to answer this question']	True	not enough information{ | 1. \"The first line of text is 'The first line of text.'\" | 2. \"The second line
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--guide-dog--clutter-pan--a_0gcPNOcdtTgrWdpSiueFhxUjNgxUtsyltiqGh96GU.mp4	Has the dog just come in to the room?	A	clutter	['Not enough information are depicted in the video to answer this question']	True	not enough information {\
  \"content\"  ... |  |\
|---|---|\
|  |  |\
|---|---|\
|  |  |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	What is next to the remote control?	D	clutter	['movie video']	False	Dvd player #10.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	What colour is the candle?	D	clutter	['red']	False	Red
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	What is next to the candle?	D	clutter	['greeting card']	False	Key
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	Is something playing on the screen?	S	clutter	['yes']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	Where is the dvd?	S	clutter	['beside the remote control']	False	Floor
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	Are there boxes next to the table?	S	clutter	['yes']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	What is playing on the screen?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	Not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	What are the two movies lying beside the screen?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	The
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--keys--clutter-pan--qR6x-NlM5qnloybymZbUMDkgSuaC-FAj2StgufnEj_s.mp4	What does the white box have? 	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAy.mp4	What body part is on the table	D	clutter	['hand']	False	Hand
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAy.mp4	How many fingers are on the table?	D	clutter	['five']	False	5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAy.mp4	What is the colour of the man's shirt?	D	clutter	['red']	False	Red
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAy.mp4	Is the nail next to the screwdriver?	S	clutter	['no']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAy.mp4	Is the wrench touching the hand?	S	clutter	['no']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAy.mp4	Is the screwdriver near?	S	clutter	['yes']	False	Yes
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAy.mp4	Is the screwdriver broken?	A	clutter	['Not enough information are depicted in the video to answer this question']	False	not enough information
