image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003899.jpg	answer en Is this a cable?	['no', 'yes', 'no', 'no', 'no keyboard', 'no', 'yes', 'yes', 'no', 'yes']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003900.jpg	answer en What is this box?	['some tablet box', 'spaghetti meat sauce', 'spaghetti meat sauce', 'spaghetti', 'unanswerable', 'spaghetti meat sauce', 'spaghetti meat sauce', 'spaghetti meat sauce', 'spaghetti meat sauce', 'spaghetti meat sauce']	spaghetti
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003901.jpg	answer en What's in this picture?	['blue shirt', 'shirt', 'shirt', 'pants', 'unanswerable', 'unanswerable', 't shirt', 'blue shirt', 'blue fabric', 'shirt']	blue shirt
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003902.jpg	answer en What's the exit?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'door', 'not']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003903.jpg	answer en What is this?	['zipper', 'zipper', 'jacket', 'zipper', 'zipper on jacket', 'black dark grey fabric zipper', 'jacket', 'zipper', 'zipper sweatshirt', 'zipper']	zipper
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003904.jpg	answer en What is the photo on the shirt and what does it say?	['maimi gator logo', 'florida gators logo', 'alligator no words', 'alligator', 'crocodile no words', 'gators', 'crocodile no words', 'gator', 'unanswerable', 'florida gators']	gator
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003905.jpg	answer en OK now which Harry Potter book is this?	['goblet fire', 'goblet fire', 'bookcase movies books', 'goblet fire', 'last', 'goblet fire', 'goblet fire', 'goblet fire', 'goblin fire', 'goblet fire']	goblet fire
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003906.jpg	answer en What is it?	['keyboard', 'keyboard', 'keyboard', 'keyboard', 'keyboard', 'keyboard', 'keyboard', 'keyboard', 'keyboard', 'keyboard']	keyboard
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003907.jpg	answer en What is this?	['tool', 'cage', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'object', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003908.jpg	answer en What kind of cat food is this?	['proactive', 'active', 'original', 'proactive health', 'proactive health original', 'proactive', 'imes', 'iams', 'original', 'unanswerable']	proactive
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003909.jpg	answer en How do you cook this pizza?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'oven', 'oven', 'unanswerable', 'unanswerable', 'oven', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003910.jpg	answer en What flavor of coffee is this?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'not sure', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003911.jpg	answer en What is the date on this product?	['122013', '12 2013', '12 2013', '12 2013', '12 2013', '12 2013', '12 2013', '12 2013', '12 2013', 'dec 2013']	12 2013
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003912.jpg	answer en What is this package?	['chicken parmesan', 'chicken parmesan', 'unanswerable', 'chicken parmesan', 'chicken parmesan', 'spaghetti chicken', 'chicken parmesan', 'chicken parmesan frozen meal', 'chicken parmesan', 'chicken parmesan']	chicken parmesan
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003913.jpg	answer en What color is the battery charging light?	['unanswerable', 'orange', 'red', 'unanswerable', 'red', 'unanswerable', 'red', 'orange', 'orange', 'yellow']	red
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003914.jpg	answer en It's color?	['orange', 'orange', 'orange', 'orange', 'orange', 'orange', 'orange', 'orange', 'orange', 'orange']	orange
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003915.jpg	answer en What is this?	['food packaging', 'back food book', 'unanswerable', 'unanswerable', 'instruction card', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003916.jpg	answer en What color is this?	['red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red']	red
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003917.jpg	answer en What is it?	['bathroom', 'bathroom', 'bathroom', 'bathroom', 'bathroom', 'bathroom', 'bathroom', 'bathroom sink mirror bathtub', 'bathroom', 'bathroom vanity']	bathroom
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003918.jpg	answer en What is this?	['video game', 'video game', 'basketball game', 'video game', 'unanswerable', 'dvd', 'unanswerable', 'game', 'video game', 'dvd']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003919.jpg	answer en Is it a box?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'this picture blurry', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003920.jpg	answer en Microwave say. 	['3:18', '3:18', '3:18', '3:18', '3:18', '3:18', '3:18', '3:18', '3:18', '3:18']	3:18
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003921.jpg	answer en Can you tell me what this is? Is it tomatoes? Or enchilada sauce?	['battle', 'back label doesnt say', 'unanswerable', 'tomatoes', 'tomatoes', 'tomatoes', 'unanswerable', 'tomatoes', 'unclear image', 'tomatoes']	tomatoes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003922.jpg	answer en This is a blank screen. What color is it? Is there any text there?	['green file missing', 'unanswerable', 'black says file missing', 'green yes', 'black yes', 'black file missing', 'file missing', 'green yes', 'green no', 'black file missing']	black yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003923.jpg	answer en What is this thing?	['desk', 'computer', 'desk', 'desk', 'desk', 'desk', 'computer desk', 'desk', 'desk', 'desk computer on']	computer
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003924.jpg	answer en Is this? 	['unanswerable', 'unanswerable', 'unanswerable', 'telephone', 'unanswerable', 'man talking on cellphone', 'unanswerable', 'person', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003925.jpg	answer en What kind of clouds are those?	['white', 'cumulonimbus', 'overcast', 'fluffy', 'cirrus', 'everyday clouds', 'scattered', 'white', 'cumulus', 'humulous']	white
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003926.jpg	answer en How clean is this? 	['very clean', 'sparkling', 'very clean', 'very clean', 'clean', 'very', 'very clean', 'very', 'very', 'very']	very
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003927.jpg	answer en What does this display say?	['8888', 'unanswerable', 'nothing', '8888', 'unanswerable', 'unanswerable', '8888', '888', 'nothing', 'blank']	9886
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003928.jpg	answer en What kind of vitamins are these?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003929.jpg	answer en What order did the controls appear in Low-high warm or high-low warm?	['off low high warm', 'low', 'off low high warm', 'gfdg', 'low', 'off low high warm', 'low high warm', 'unanswerable', 'low high warm', 'low high warm']	high low warm
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003930.jpg	answer en What movie is this?	['4 deuces', '4 deuces', '4 deuces', '4 deuces', '4 deuces', '4 deuces', '4 deuces', '4 deuces', '4 deuces', 'comedy']	four deuce
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003931.jpg	answer en what is it	['sweet corn milk drink', 'sweet corn', 'sweet corn milk drink', 'corn', 'drink', 'sweet corn milk drink', 'sweet corn drink', 'sweet corn milk drink', 'sweet corn milk drink', 'sweet corn milk drink']	sweet corn
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003932.jpg	answer en How much time is on the display?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unable to see display move right little', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003933.jpg	answer en What is this?	['unanswerable', 'microwave dinner', 'frozen food', 'chimichuri', 'food', 'food', 'unanswerable', 'microwave chicken dinner', 'package chimichurri rice vegetables', 'unanswerable']	frozen rice
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003934.jpg	answer en What is this item?	['shoe horn', 'telescopic shoe horn', 'shoe horn', 'shoe horn', 'shoe horn', 'shoe horn', 'telescopic shoe horn', 'shoe horn', 'shoe horn', 'telescopic shoe horn in package']	telescopic shoe horn
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003935.jpg	answer en This is much lighter.	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'yes', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003936.jpg	answer en What flavor is this dinner? I know it's a smart one.	['unanswerable', 'unanswerable', 'i am not able to see flavor maybe back camera up turn box over', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'food']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003937.jpg	answer en What color is my jacket?	['unanswerable', 'blue', 'blue', 'unanswerable', 'unanswerable', 'unanswerable', 'blue', 'unanswerable', 'blue', 'blue']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003938.jpg	answer en What color is that please?	['unanswerable', 'maroon', 'brown', 'red', 'red', 'unanswerable', 'unanswerable', 'brown', 'orange', 'brown']	red
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003939.jpg	answer en What is that?	['bedroom', 'window', 'window curtains', 'window', 'window', 'window', 'window', 'curtain', 'this screen', 'window']	curtain
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003940.jpg	answer en What flavor is this?	['chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'chocolate', 'sweet', 'sweet drops']	chocolate
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003941.jpg	answer en Does that say what kind of frozen dinner it is? i cant tell myself	['no', 'no', 'unknown', 'no', 'no', 'unanswerable', 'unanswerable', 'no', 'unanswerable', 'no']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003942.jpg	answer en What does this photo say?	['password how can we help you reset', 'password how can we help you reset', 'password how can we help you reset', 'password how can we help you reset', 'password now can we help you reset', 'password how can we help you reset', 'password how can we help you reset', 'password how can we help reset', 'password how can we help you reset', 'sd']	password
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003943.jpg	answer en What languages and subtitles are included on this DVD?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003944.jpg	answer en What book is this? Thank you.	['les petites mazarines', 'les petites mazarines', 'mazarines', 'les petites mazarines', 'les petites mazarines', 'les petites mazarines', 'les petites mazarines', 'les petites mazarines', 'les petites mazarines', 'les petites mazarines']	les petites mazarines
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003945.jpg	answer en What does this symbol mean?	['unanswerable', 'daniel bruce designs logo', 'no idea', 'unanswerable', 'dont know', 'triple d', 'unanswerable', 'not sure', 'unanswerable', 'dirty business']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003946.jpg	answer en What's in the picture?	['childrens playhouse', 'play house', 'playhouse', 'kids play house', 'toy house', 'playhouse', 'play house', 'playhouse', 'childs play house', 'childrens play house']	playhouse
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003947.jpg	answer en What is this?	['this kitchen', 'unanswerable', 'conventional oven microwave', 'oven', 'oven microwave cabinets', 'cabinets', 'oven', 'oven cupboards microwave table chair', 'oven', 'oven']	kitchen
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003948.jpg	answer en Can you please tell me what the computer screen says?	['widgets visible including calculator clock 2 identifiable ones', 'unable to read screen', 'unanswerable', 'some calculator', 'only widgets showing', 'calculator calendar clock', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003949.jpg	answer en What is the color of my grandson's shirt? He is turning 10 today and I want to make sure I can take him out in public.	['white', 'white', 'white green', 'white black vertical stripes', 'white green', 'white green pinstripes', 'white black stripes says twiztid rap group', 'white black stripes green text says twiztid', 'white pinstripes', 'white']	white green black
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003950.jpg	answer en What is this?	['andre chardonnay', 'champagne', 'andre', 'champagne', 'wine', 'champagne', 'champagne', 'champagne', 'bottle champagne', 'champagne']	brut andre champagne
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003951.jpg	answer en What is in this bottle?	['body lotion', 'body lotion', 'body lotion', 'lotion', 'shea body lotion vitamin e', 'moonlight path shea vitamin e body lotion', 'body lotion', 'moonlight path body lotion', 'moonlight path body lotion', 'lotion']	body lotion
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003952.jpg	answer en What's this?	['unanswerable', 'blanket', 'bed', 'bedroom', 'fleece blanket', 'unanswerable', 'bedroom', 'blanket on bed', 'bedding', 'looks like bed']	bed
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003953.jpg	answer en How much sodium is in each serving of these beans?	['blurry', 'unanswerable', '30 mg', '30 mg', 'unanswerable', '35mg', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	100mg
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003954.jpg	answer en What color is this pen?	['blue', 'blue white', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue', 'blue']	blue
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003955.jpg	answer en What does it see?	['ad', 'unanswerable', 'unanswerable', 'unanswerable', 'directions', 'flyer', 'unanswerable', 'unanswerable', 'unanswerable', 'instructions']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003956.jpg	answer en What flavor of, what flavor of Doritos are these?	['chili heat', 'unanswerable', 'unanswerable', 'sweet chili heat', 'chili', 'sweet chili heat', 'chili', 'sweet chili heat', 'chili head', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003957.jpg	answer en What color is this?  What color is this?	['light tan', 'white', 'white', 'white', 'white', 'white', 'white', 'hand', 'white', 'white']	white
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003958.jpg	answer en Can you please tell me what this says? Thank you.	['unanswerable', 'bank paper', 'us bank payment card quick reference guide', 'bank reference guide', 'us bank payment card quick reference guide', 'us bank payment card reference guide', 'us bank payment card quick reference guide', 'up bank payment card quick reference guide', 'unanswerable', 'us bank reference guide']	us bank payment card quick reference guide
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003959.jpg	answer en What is this a picture of?	['collard greens', 'collard greens', 'can collard greens', 'collard greens', 'collard greens allergy medicine phone', 'collard greens', 'can collard greens bottle pills cell phone', 'collard greens pill bottle cell phone', 'food lion collard greens can', 'collard greens']	collard greens
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003960.jpg	answer en What is this?	['dialek', 'unanswerable', 'unanswerable', 'push pin', 'unanswerable', 'picture thumb tac', 'unanswerable', 'robot', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003961.jpg	answer en What is this?	['jacket', 'coat', 'jackets', 'black jacket', 'jacket', 'black jacket', 'coat', 'jacket', 'coat', 'black coat']	jacket
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003962.jpg	answer en What is on this computer screen?	['nothing', 'nothing', 'nothing', 'nothing', 'unanswerable', 'blank', 'fingerprints', 'smudges', 'lamp reflection', 'nothing']	nothing
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003963.jpg	answer en What page numbers displayed on this paper? Thank you.	['unanswerable', 'book', 'fifty 5', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no page numbers', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003964.jpg	answer en What did I put in this jar?	['cilantro lime', 'cilantro lime', 'cilantro lime', 'cilantro lime', 'cilantro', 'cilantro', 'cilantro lime sauce', 'cilantro', 'canning jar', 'cilantro lime']	cilantro lime
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003965.jpg	answer en Can you tell me what this is?	['frozen dinner', 'marie calanders dinner', 'marie calendars frozen dinner', 'chicken alfredo', 'no', 'frozen dinner', 'unanswerable', 'frozen dinner for 2', 'maries dinners you can share', 'frozen dinner']	marie calendars
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003966.jpg	answer en What is in this can?	['soup', 'chunky soup', 'soup', 'unanswerable', 'unanswerable', 'chunky soup', 'soup', 'cambells chunky soup', 'soup', 'campbells chunky']	soup
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003967.jpg	answer en What kind of chips are these?	['lays classic', 'classic lays', 'classic', 'classic', 'lays classic', 'classic lays', 'lays', 'lays classic potato chips', 'lays', 'potatoe chips']	lays
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003968.jpg	answer en What does this card say?	['unanswerable', 'unanswerable', 'unanswerable', 'only 1 6 12 visible', 'unanswerable', 'nothing', 'unanswerable', '1 6 12', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003969.jpg	answer en What book is this?	['unanswerable', 'unanswerable', 'insufficient image quality', 'american pageants', 'history textbook', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003970.jpg	answer en Who is George Washington?	['unanswerable', 'unanswerable', 'first president united states from 1789 to 1797', 'unanswerable', 'unanswerable', 'first american president', 'unanswerable', 'first president united states', 'past president', 'president']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003971.jpg	answer en What is this?	['this grande piano', 'grand piano', 'piano', 'piano', 'grand piano', 'piano', 'piano', 'piano', 'grand piano', 'piano']	piano
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003972.jpg	answer en What page is this.  And can you tell me if it's upside down or right side up.	['330 upside down', 'page #330 upside down', 'page 300 upside down', '330 upside down', '330 upside down', 'upside down', 'upside down page 330', '330 upside down', '330 upside down', '330 upside down']	330 upside down
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003973.jpg	answer en What color is this Polo shirt?	['green', 'green', 'green', 'green', 'green', 'green yellow logo', 'green', 'green', 'green', 'green']	green
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003974.jpg	answer en Is the screen on?	['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003975.jpg	answer en What's the crock pot setting?	['cup', 'high', 'high', 'high', 'high', 'high', 'low', 'high', 'high', 'high']	low
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003976.jpg	answer en What is this?	['unanswerable', 'unanswerable', 'lighter', 'electronic part', 'unanswerable', 'little purple box', 'unanswerable', 'metal', 'shiny black square', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003977.jpg	answer en Could you tell me the usage instructions for this shampoo? thank you.	['unanswerable', 'unanswerable', 'unanswerable', 'edfcfd', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003978.jpg	answer en Could you tell me what it says on the TV screen? Thank you.	['unanswerable', 'no', 'unanswerable', 'roku', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'roku']	roku
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003979.jpg	answer en What does this shirt say?	['unanswerable', 'unanswerable', 'cant tell', 'blank', 'unanswerable', 'nothing', 'unanswerable', 'unanswerable', 'unanswerable', 'nothing']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003980.jpg	answer en What kind of yogurt is this?	['unanswerable', 'blurry', 'unanswerable', 'peach wrong side', 'peach', 'unanswerable', 'unanswerable', 'unanswerable', 'peach', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003981.jpg	answer en What is this?	['counter', 'water bottle', 'plastic bottle', 'water', 'mug', 'unanswerable', 'water bottle', 'water bottles', 'plastic bottles', 'water coffee cup static gaurd']	water
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003982.jpg	answer en Can you describe this picture?	['unanswerable', 'no', 'black', 'unanswerable', 'black', 'all black', 'unanswerable', 'blank', 'unanswerable', 'no']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003983.jpg	answer en Can you describe what you see on the screen? Hopefully it's some sort of a menu. I'm trying to boot from a usb flash drive, or maybe it'll say removable media, something like that. Maybe, maybe tell me what	['unanswerable', 'blank screen', 'unanswerable', 'blue screen', 'black screen', 'unanswerable', 'no', 'black screen white borders on top bottom', 'monitor', 'solid blue screen']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003984.jpg	answer en What brand printer is this?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'hp', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003985.jpg	answer en What is this a box of?	['shredded wheat', 'cereal', 'shredded wheat', 'bite size shredded wheat', 'wheat cereal', 'shredded wheat', 'shredded wheat', 'shredded bite size wheat cereal', 'shredded bite size wheaties', 'cereal']	wheat thins
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003986.jpg	answer en What color are those pants?	['bluish grey', 'white', 'white', 'khaki', 'grey', 'grey', 'white', 'khaki', 'rgerg', 'white']	white
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003987.jpg	answer en What does this box say on top?	['mary kay', 'mary kay', 'mary kay', 'unanswerable', 'mary kay', 'mary kay', 'mary kay', 'mary kay', 'mary kay', 'unanswerable']	mary kay
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003988.jpg	answer en The title of this book please, thank you.	['daily bread', 'daily break words for life', 'daily bread', 'daily bread', 'daily breath', 'unanswerable', 'daily break', 'daily bread words for life', 'unanswerable', 'daily bread']	daily bread
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003989.jpg	answer en What is this?	['external hard drive', 'electronic item', 'unanswerable', 'ecaec', 'braille interface', 'unanswerable', 'not sure', 'braille note type device', 'unanswerable', 'remixes']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003990.jpg	answer en What is this?	['fruit snacks', 'fruit snacks', 'fruit snacks', 'welchs fruit snacks', 'welchs fruit snacks', 'fruit snacks', 'fruit snacks', 'fruit snacks', 'fruit snacks', 'fruit snacks']	fruit snacks
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003991.jpg	answer en Do you see any bread crumbs up there?	['no', 'no', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no']	no
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003992.jpg	answer en What scent is this deodorant.	['unable to see turn over', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'drug facts', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003993.jpg	answer en What words are in the image?	['cabinet', 'cabinet', 'cabinet cabinet', 'cabinet', 'cabinet cabinet', 'cabinet', 'cabinet', 'cabinet', 'cabinet', 'cabinet']	cabinet
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003994.jpg	answer en What Clorox is my shirt?	['blue', 'light blue', 'light blue', 'blue', 't shirt', 'light blue', 'blue', 'unanswerable', 'blue', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003995.jpg	answer en What are the instructions for the lasagna?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'picture too close', 'unanswerable', 'unanswerable', 'unanswerable', 'cook']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003996.jpg	answer en What kind of pizza is this?	['pepperoni', 'mama cozzis', 'mama cozzis thin pizza', 'pepperoni', 'frozen pizza', 'pepperoni', 'thin', 'thin crust pepperoni from mama cozzis', 'mama cozzis thin crust pepperoni', 'mama cozzis']	thin
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003997.jpg	answer en What is this?	['remote control', 'remote control', 'remote', 'remote', 'tv remote', 'remote control', 'remote', 'remote control', 'remote control', 'remote']	remote
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003998.jpg	answer en What is this?	['food', 'coffee table food on', 'food', 'unanswerable', 'food', 'small sandwiches on platter', 'food', 'snacks', 'desserts', 'tray tea cakes']	food
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00003999.jpg	answer en What is this?	['water bottle', 'springvourne', 'springbourne water', 'springbourne', 'bottled water', 'water', 'water bottle', 'bottled water', 'water in bottle', 'water']	water
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00004000.jpg	answer en what kind of chocolate is this?	['unanswerable', 'unanswerable', 'image too blurry i can not tell', 'picture blurry', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
